Job Title,Job Description,Required Skills,Salary Range,Location,Company,Experience Level,Industry,Job Type,Date Posted,Min Salary,Max Salary,Month,Avg Salary,JobID,All,Job Description	
CloudEngineer,IntegrateAPIsandmicroservicesusingSpringBootforwebsystems.,"mongodb,react,springboot",£55-£69,HaiPhong,KMSTechnology,Senior,WebDevelopment,Full-Time,2020-08-23,55,69,2020-08,62.0,1762,"CloudEngineer,IntegrateAPIsandmicroservicesusingSpringBootforwebsystems.,mongodb,react,springboot,£55-£69,HaiPhong,KMSTechnology,Senior,WebDevelopment,Full-Time,2020-08-23,55,69,2020-08,62.0,1762",1762
JavaDeveloper,DesignscalablebackendsystemswithAWStosupportwebplatforms.,"aws,mongodb,node.js",£27-£40,DaNang,NexlifyVietnam,Mid-Level,SoftwareDevelopment,Contract-Type,2020-03-14,27,40,2020-03,33.5,1763,"JavaDeveloper,DesignscalablebackendsystemswithAWStosupportwebplatforms.,aws,mongodb,node.js,£27-£40,DaNang,NexlifyVietnam,Mid-Level,SoftwareDevelopment,Contract-Type,2020-03-14,27,40,2020-03,33.5,1763",1763
FullStackDeveloper,Createresponsivefront-endinterfaceswithPostgreSQLformodernwebapps.,"aws,java,postgresql,react",£20-£35,DaNang,TMASolutions,Entry-Level,MobileDevelopment,Full-Time,2020-04-21,20,35,2020-04,27.5,1764,"FullStackDeveloper,Createresponsivefront-endinterfaceswithPostgreSQLformodernwebapps.,aws,java,postgresql,react,£20-£35,DaNang,TMASolutions,Entry-Level,MobileDevelopment,Full-Time,2020-04-21,20,35,2020-04,27.5,1764",1764
CloudEngineer,DesignscalablebackendsystemswithSpringBoottosupportwebplatforms.,"hibernate,java,springboot",£30-£38,HoChiMinhCity,TMASolutions,Entry-Level,CloudComputing,Full-Time,2020-03-15,30,38,2020-03,34.0,1765,"CloudEngineer,DesignscalablebackendsystemswithSpringBoottosupportwebplatforms.,hibernate,java,springboot,£30-£38,HoChiMinhCity,TMASolutions,Entry-Level,CloudComputing,Full-Time,2020-03-15,30,38,2020-03,34.0,1765",1765
WebDeveloper,OptimizeJava-basedwebapplicationswithSQLforperformance.,"docker,sql",£20-£32,HoChiMinhCity,VinAI,Entry-Level,CloudComputing,Full-Time,2020-01-06,20,32,2020-01,26.0,1766,"WebDeveloper,OptimizeJava-basedwebapplicationswithSQLforperformance.,docker,sql,£20-£32,HoChiMinhCity,VinAI,Entry-Level,CloudComputing,Full-Time,2020-01-06,20,32,2020-01,26.0,1766",1766
WebApplicationDeveloper,OptimizeJava-basedwebapplicationswithSQLforperformance.,"postgresql,python,react,sql",£29-£37,Hanoi,GrabVietnam,Entry-Level,SoftwareDevelopment,Full-Time,2020-12-29,29,37,2020-12,33.0,1767,"WebApplicationDeveloper,OptimizeJava-basedwebapplicationswithSQLforperformance.,postgresql,python,react,sql,£29-£37,Hanoi,GrabVietnam,Entry-Level,SoftwareDevelopment,Full-Time,2020-12-29,29,37,2020-12,33.0,1767",1767
FullStackDeveloper,BuildfullstacksolutionsusingPythontoenhanceuserexperience.,"docker,python",£59-£66,Hanoi,NashTech,Senior,DataScience,Full-Time,2020-03-01,59,66,2020-03,62.5,1768,"FullStackDeveloper,BuildfullstacksolutionsusingPythontoenhanceuserexperience.,docker,python,£59-£66,Hanoi,NashTech,Senior,DataScience,Full-Time,2020-03-01,59,66,2020-03,62.5,1768",1768
WebDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingDocker.,"docker,react",£56-£62,HoChiMinhCity,ViettelSolutions,Senior,Cybersecurity,Full-Time,2020-06-24,56,62,2020-06,59.0,1769,"WebDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingDocker.,docker,react,£56-£62,HoChiMinhCity,ViettelSolutions,Senior,Cybersecurity,Full-Time,2020-06-24,56,62,2020-06,59.0,1769",1769
JavaDeveloper,DevelopandmaintainwebapplicationsusingDockerforclientprojects.,"docker,hibernate,postgresql",£32-£38,Remote,Zalo,Mid-Level,WebDevelopment,Full-Time,2020-08-16,32,38,2020-08,35.0,1770,"JavaDeveloper,DevelopandmaintainwebapplicationsusingDockerforclientprojects.,docker,hibernate,postgresql,£32-£38,Remote,Zalo,Mid-Level,WebDevelopment,Full-Time,2020-08-16,32,38,2020-08,35.0,1770",1770
WebDeveloper,DesignscalablebackendsystemswithSpringBoottosupportwebplatforms.,"git,mongodb,springboot",£42-£52,HoChiMinhCity,GrabVietnam,Mid-Level,SoftwareDevelopment,Contract-Type,2020-02-23,42,52,2020-02,47.0,1771,"WebDeveloper,DesignscalablebackendsystemswithSpringBoottosupportwebplatforms.,git,mongodb,springboot,£42-£52,HoChiMinhCity,GrabVietnam,Mid-Level,SoftwareDevelopment,Contract-Type,2020-02-23,42,52,2020-02,47.0,1771",1771
WebDeveloper,Createresponsivefront-endinterfaceswithNode.jsformodernwebapps.,"node.js,postgresql",£35-£50,Hanoi,FPTSoftware,Mid-Level,DataScience,Part-Time,2020-04-05,35,50,2020-04,42.5,1772,"WebDeveloper,Createresponsivefront-endinterfaceswithNode.jsformodernwebapps.,node.js,postgresql,£35-£50,Hanoi,FPTSoftware,Mid-Level,DataScience,Part-Time,2020-04-05,35,50,2020-04,42.5,1772",1772
SoftwareEngineer,OptimizeJava-basedwebapplicationswithSpringBootforperformance.,"docker,java,springboot",£24-£32,HoChiMinhCity,LazadaVietnam,Entry-Level,ArtificialIntelligence,Full-Time,2020-09-22,24,32,2020-09,28.0,1773,"SoftwareEngineer,OptimizeJava-basedwebapplicationswithSpringBootforperformance.,docker,java,springboot,£24-£32,HoChiMinhCity,LazadaVietnam,Entry-Level,ArtificialIntelligence,Full-Time,2020-09-22,24,32,2020-09,28.0,1773",1773
CloudEngineer,DesignscalablebackendsystemswithAWStosupportwebplatforms.,"aws,git,hibernate",£29-£44,Hue,ViettelSolutions,Mid-Level,ITInfrastructure,Full-Time,2020-04-22,29,44,2020-04,36.5,1774,"CloudEngineer,DesignscalablebackendsystemswithAWStosupportwebplatforms.,aws,git,hibernate,£29-£44,Hue,ViettelSolutions,Mid-Level,ITInfrastructure,Full-Time,2020-04-22,29,44,2020-04,36.5,1774",1774
WebDeveloper,DevelopandmaintainwebapplicationsusingMongoDBforclientprojects.,"docker,git,mongodb,springboot",£32-£47,Hanoi,CMCGlobal,Mid-Level,ArtificialIntelligence,Full-Time,2020-06-29,32,47,2020-06,39.5,1775,"WebDeveloper,DevelopandmaintainwebapplicationsusingMongoDBforclientprojects.,docker,git,mongodb,springboot,£32-£47,Hanoi,CMCGlobal,Mid-Level,ArtificialIntelligence,Full-Time,2020-06-29,32,47,2020-06,39.5,1775",1775
BackendDeveloper,DesignscalablebackendsystemswithMongoDBtosupportwebplatforms.,"mongodb,sql",£32-£39,Hanoi,KMSTechnology,Mid-Level,SoftwareDevelopment,Full-Time,2020-09-19,32,39,2020-09,35.5,1776,"BackendDeveloper,DesignscalablebackendsystemswithMongoDBtosupportwebplatforms.,mongodb,sql,£32-£39,Hanoi,KMSTechnology,Mid-Level,SoftwareDevelopment,Full-Time,2020-09-19,32,39,2020-09,35.5,1776",1776
BackendDeveloper,OptimizeJava-basedwebapplicationswithPostgreSQLforperformance.,"node.js,postgresql,python",£23-£28,HoChiMinhCity,ViettelSolutions,Entry-Level,WebDevelopment,Full-Time,2020-01-08,23,28,2020-01,25.5,1777,"BackendDeveloper,OptimizeJava-basedwebapplicationswithPostgreSQLforperformance.,node.js,postgresql,python,£23-£28,HoChiMinhCity,ViettelSolutions,Entry-Level,WebDevelopment,Full-Time,2020-01-08,23,28,2020-01,25.5,1777",1777
DataScientist,LeaddevelopmentofwebandfullstackprojectsutilizingSpringBoot.,"postgresql,python,springboot",£56-£71,HoChiMinhCity,LazadaVietnam,Senior,CloudComputing,Full-Time,2020-01-24,56,71,2020-01,63.5,1778,"DataScientist,LeaddevelopmentofwebandfullstackprojectsutilizingSpringBoot.,postgresql,python,springboot,£56-£71,HoChiMinhCity,LazadaVietnam,Senior,CloudComputing,Full-Time,2020-01-24,56,71,2020-01,63.5,1778",1778
CloudEngineer,IntegrateAPIsandmicroservicesusingPythonforwebsystems.,"docker,git,python,sql",£21-£34,Hanoi,LazadaVietnam,Entry-Level,ITInfrastructure,Full-Time,2020-01-19,21,34,2020-01,27.5,1779,"CloudEngineer,IntegrateAPIsandmicroservicesusingPythonforwebsystems.,docker,git,python,sql,£21-£34,Hanoi,LazadaVietnam,Entry-Level,ITInfrastructure,Full-Time,2020-01-19,21,34,2020-01,27.5,1779",1779
DataScientist,Createresponsivefront-endinterfaceswithAWSformodernwebapps.,"aws,hibernate,react",£60-£65,HoChiMinhCity,VinAI,Senior,ITInfrastructure,Full-Time,2020-04-16,60,65,2020-04,62.5,1780,"DataScientist,Createresponsivefront-endinterfaceswithAWSformodernwebapps.,aws,hibernate,react,£60-£65,HoChiMinhCity,VinAI,Senior,ITInfrastructure,Full-Time,2020-04-16,60,65,2020-04,62.5,1780",1780
JavaDeveloper,DesignscalablebackendsystemswithReacttosupportwebplatforms.,"git,hibernate,java,react",£33-£45,HoChiMinhCity,Tiki,Mid-Level,ArtificialIntelligence,Full-Time,2020-05-26,33,45,2020-05,39.0,1781,"JavaDeveloper,DesignscalablebackendsystemswithReacttosupportwebplatforms.,git,hibernate,java,react,£33-£45,HoChiMinhCity,Tiki,Mid-Level,ArtificialIntelligence,Full-Time,2020-05-26,33,45,2020-05,39.0,1781",1781
JavaDeveloper,DevelopandmaintainwebapplicationsusingSpringBootforclientprojects.,"git,node.js,postgresql,springboot",£19-£24,Remote,LazadaVietnam,Entry-Level,CloudComputing,Part-Time,2020-01-30,19,24,2020-01,21.5,1782,"JavaDeveloper,DevelopandmaintainwebapplicationsusingSpringBootforclientprojects.,git,node.js,postgresql,springboot,£19-£24,Remote,LazadaVietnam,Entry-Level,CloudComputing,Part-Time,2020-01-30,19,24,2020-01,21.5,1782",1782
WebDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingMongoDB.,"git,mongodb",£19-£27,CanTho,Zalo,Entry-Level,CloudComputing,Full-Time,2020-01-09,19,27,2020-01,23.0,1783,"WebDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingMongoDB.,git,mongodb,£19-£27,CanTho,Zalo,Entry-Level,CloudComputing,Full-Time,2020-01-09,19,27,2020-01,23.0,1783",1783
BackendDeveloper,IntegrateAPIsandmicroservicesusingMongoDBforwebsystems.,"git,mongodb",£31-£38,DaNang,AxonActive,Mid-Level,DataScience,Full-Time,2020-05-23,31,38,2020-05,34.5,1784,"BackendDeveloper,IntegrateAPIsandmicroservicesusingMongoDBforwebsystems.,git,mongodb,£31-£38,DaNang,AxonActive,Mid-Level,DataScience,Full-Time,2020-05-23,31,38,2020-05,34.5,1784",1784
WebDeveloper,IntegrateAPIsandmicroservicesusingGitforwebsystems.,"git,hibernate,mongodb",£60-£70,HoChiMinhCity,CMCGlobal,Senior,ITInfrastructure,Full-Time,2020-07-30,60,70,2020-07,65.0,1785,"WebDeveloper,IntegrateAPIsandmicroservicesusingGitforwebsystems.,git,hibernate,mongodb,£60-£70,HoChiMinhCity,CMCGlobal,Senior,ITInfrastructure,Full-Time,2020-07-30,60,70,2020-07,65.0,1785",1785
JavaDeveloper,Createresponsivefront-endinterfaceswithNode.jsformodernwebapps.,"git,node.js",£32-£44,Hanoi,VinAI,Mid-Level,ArtificialIntelligence,Full-Time,2020-10-22,32,44,2020-10,38.0,1786,"JavaDeveloper,Createresponsivefront-endinterfaceswithNode.jsformodernwebapps.,git,node.js,£32-£44,Hanoi,VinAI,Mid-Level,ArtificialIntelligence,Full-Time,2020-10-22,32,44,2020-10,38.0,1786",1786
CloudEngineer,BuildfullstacksolutionsusingPythontoenhanceuserexperience.,"hibernate,java,python,react",£59-£67,Hanoi,NashTech,Senior,SoftwareDevelopment,Contract-Type,2020-03-04,59,67,2020-03,63.0,1787,"CloudEngineer,BuildfullstacksolutionsusingPythontoenhanceuserexperience.,hibernate,java,python,react,£59-£67,Hanoi,NashTech,Senior,SoftwareDevelopment,Contract-Type,2020-03-04,59,67,2020-03,63.0,1787",1787
DataScientist,LeaddevelopmentofwebandfullstackprojectsutilizingHibernate.,"git,hibernate,springboot,sql",£20-£34,Hanoi,NexlifyVietnam,Entry-Level,ArtificialIntelligence,Part-Time,2020-03-01,20,34,2020-03,27.0,1788,"DataScientist,LeaddevelopmentofwebandfullstackprojectsutilizingHibernate.,git,hibernate,springboot,sql,£20-£34,Hanoi,NexlifyVietnam,Entry-Level,ArtificialIntelligence,Part-Time,2020-03-01,20,34,2020-03,27.0,1788",1788
WebApplicationDeveloper,OptimizeJava-basedwebapplicationswithPostgreSQLforperformance.,"node.js,postgresql",£56-£70,NhaTrang,Tiki,Senior,CloudComputing,Full-Time,2020-09-09,56,70,2020-09,63.0,1789,"WebApplicationDeveloper,OptimizeJava-basedwebapplicationswithPostgreSQLforperformance.,node.js,postgresql,£56-£70,NhaTrang,Tiki,Senior,CloudComputing,Full-Time,2020-09-09,56,70,2020-09,63.0,1789",1789
DataScientist,BuildfullstacksolutionsusingPythontoenhanceuserexperience.,"docker,hibernate,python",£35-£49,HoChiMinhCity,FPTSoftware,Mid-Level,Cybersecurity,Full-Time,2020-07-09,35,49,2020-07,42.0,1790,"DataScientist,BuildfullstacksolutionsusingPythontoenhanceuserexperience.,docker,hibernate,python,£35-£49,HoChiMinhCity,FPTSoftware,Mid-Level,Cybersecurity,Full-Time,2020-07-09,35,49,2020-07,42.0,1790",1790
SoftwareEngineer,OptimizeJava-basedwebapplicationswithAWSforperformance.,"aws,mongodb,python",£20-£34,HoChiMinhCity,TMASolutions,Entry-Level,ITInfrastructure,Part-Time,2020-12-26,20,34,2020-12,27.0,1791,"SoftwareEngineer,OptimizeJava-basedwebapplicationswithAWSforperformance.,aws,mongodb,python,£20-£34,HoChiMinhCity,TMASolutions,Entry-Level,ITInfrastructure,Part-Time,2020-12-26,20,34,2020-12,27.0,1791",1791
WebApplicationDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingPython.,"docker,git,python",£33-£46,Hue,FPTSoftware,Mid-Level,ITInfrastructure,Part-Time,2020-09-09,33,46,2020-09,39.5,1792,"WebApplicationDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingPython.,docker,git,python,£33-£46,Hue,FPTSoftware,Mid-Level,ITInfrastructure,Part-Time,2020-09-09,33,46,2020-09,39.5,1792",1792
FullStackDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingMongoDB.,"aws,mongodb",£32-£42,HoChiMinhCity,TechcombankIT,Mid-Level,WebDevelopment,Contract-Type,2020-08-13,32,42,2020-08,37.0,1793,"FullStackDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingMongoDB.,aws,mongodb,£32-£42,HoChiMinhCity,TechcombankIT,Mid-Level,WebDevelopment,Contract-Type,2020-08-13,32,42,2020-08,37.0,1793",1793
WebApplicationDeveloper,OptimizeJava-basedwebapplicationswithMongoDBforperformance.,"docker,mongodb,react",£19-£32,DaNang,AxonActive,Entry-Level,DataScience,Full-Time,2020-07-14,19,32,2020-07,25.5,1794,"WebApplicationDeveloper,OptimizeJava-basedwebapplicationswithMongoDBforperformance.,docker,mongodb,react,£19-£32,DaNang,AxonActive,Entry-Level,DataScience,Full-Time,2020-07-14,19,32,2020-07,25.5,1794",1794
JavaDeveloper,IntegrateAPIsandmicroservicesusingNode.jsforwebsystems.,"docker,node.js,python",£25-£35,HoChiMinhCity,Tiki,Entry-Level,MobileDevelopment,Part-Time,2020-07-15,25,35,2020-07,30.0,1795,"JavaDeveloper,IntegrateAPIsandmicroservicesusingNode.jsforwebsystems.,docker,node.js,python,£25-£35,HoChiMinhCity,Tiki,Entry-Level,MobileDevelopment,Part-Time,2020-07-15,25,35,2020-07,30.0,1795",1795
FullStackDeveloper,BuildfullstacksolutionsusingAWStoenhanceuserexperience.,"aws,docker,react",£58-£68,HoChiMinhCity,Haravan,Senior,CloudComputing,Full-Time,2020-10-16,58,68,2020-10,63.0,1796,"FullStackDeveloper,BuildfullstacksolutionsusingAWStoenhanceuserexperience.,aws,docker,react,£58-£68,HoChiMinhCity,Haravan,Senior,CloudComputing,Full-Time,2020-10-16,58,68,2020-10,63.0,1796",1796
WebDeveloper,BuildfullstacksolutionsusingDockertoenhanceuserexperience.,"docker,hibernate,node.js",£23-£35,HoChiMinhCity,NashTech,Entry-Level,ITInfrastructure,Part-Time,2020-10-18,23,35,2020-10,29.0,1797,"WebDeveloper,BuildfullstacksolutionsusingDockertoenhanceuserexperience.,docker,hibernate,node.js,£23-£35,HoChiMinhCity,NashTech,Entry-Level,ITInfrastructure,Part-Time,2020-10-18,23,35,2020-10,29.0,1797",1797
WebApplicationDeveloper,DevelopandmaintainwebapplicationsusingReactforclientprojects.,"docker,react",£41-£51,HoChiMinhCity,LazadaVietnam,Mid-Level,SoftwareDevelopment,Full-Time,2020-11-01,41,51,2020-11,46.0,1798,"WebApplicationDeveloper,DevelopandmaintainwebapplicationsusingReactforclientprojects.,docker,react,£41-£51,HoChiMinhCity,LazadaVietnam,Mid-Level,SoftwareDevelopment,Full-Time,2020-11-01,41,51,2020-11,46.0,1798",1798
CloudEngineer,Createresponsivefront-endinterfaceswithPythonformodernwebapps.,"docker,python",£32-£44,HoChiMinhCity,TechcombankIT,Mid-Level,CloudComputing,Part-Time,2020-06-24,32,44,2020-06,38.0,1799,"CloudEngineer,Createresponsivefront-endinterfaceswithPythonformodernwebapps.,docker,python,£32-£44,HoChiMinhCity,TechcombankIT,Mid-Level,CloudComputing,Part-Time,2020-06-24,32,44,2020-06,38.0,1799",1799
WebDeveloper,DevelopandmaintainwebapplicationsusingSpringBootforclientprojects.,"java,node.js,springboot",£65-£73,HoChiMinhCity,Haravan,Senior,MobileDevelopment,Full-Time,2020-01-12,65,73,2020-01,69.0,1800,"WebDeveloper,DevelopandmaintainwebapplicationsusingSpringBootforclientprojects.,java,node.js,springboot,£65-£73,HoChiMinhCity,Haravan,Senior,MobileDevelopment,Full-Time,2020-01-12,65,73,2020-01,69.0,1800",1800
BackendDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingPython.,"aws,docker,node.js,python",£18-£32,DaNang,VinAI,Entry-Level,CloudComputing,Full-Time,2020-11-21,18,32,2020-11,25.0,1801,"BackendDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingPython.,aws,docker,node.js,python,£18-£32,DaNang,VinAI,Entry-Level,CloudComputing,Full-Time,2020-11-21,18,32,2020-11,25.0,1801",1801
FullStackDeveloper,BuildfullstacksolutionsusingPythontoenhanceuserexperience.,"hibernate,java,node.js,python",£26-£38,Hanoi,FPTSoftware,Entry-Level,Cybersecurity,Full-Time,2020-07-23,26,38,2020-07,32.0,1802,"FullStackDeveloper,BuildfullstacksolutionsusingPythontoenhanceuserexperience.,hibernate,java,node.js,python,£26-£38,Hanoi,FPTSoftware,Entry-Level,Cybersecurity,Full-Time,2020-07-23,26,38,2020-07,32.0,1802",1802
JavaDeveloper,DesignscalablebackendsystemswithDockertosupportwebplatforms.,"aws,docker,python",£30-£39,HaiPhong,CMCGlobal,Mid-Level,Cybersecurity,Full-Time,2020-08-03,30,39,2020-08,34.5,1803,"JavaDeveloper,DesignscalablebackendsystemswithDockertosupportwebplatforms.,aws,docker,python,£30-£39,HaiPhong,CMCGlobal,Mid-Level,Cybersecurity,Full-Time,2020-08-03,30,39,2020-08,34.5,1803",1803
WebDeveloper,OptimizeJava-basedwebapplicationswithSQLforperformance.,"react,springboot,sql",£21-£32,HoChiMinhCity,LazadaVietnam,Entry-Level,WebDevelopment,Full-Time,2020-12-25,21,32,2020-12,26.5,1804,"WebDeveloper,OptimizeJava-basedwebapplicationswithSQLforperformance.,react,springboot,sql,£21-£32,HoChiMinhCity,LazadaVietnam,Entry-Level,WebDevelopment,Full-Time,2020-12-25,21,32,2020-12,26.5,1804",1804
FullStackDeveloper,OptimizeJava-basedwebapplicationswithHibernateforperformance.,"hibernate,springboot",£38-£44,HoChiMinhCity,AxonActive,Mid-Level,ITInfrastructure,Full-Time,2020-10-09,38,44,2020-10,41.0,1805,"FullStackDeveloper,OptimizeJava-basedwebapplicationswithHibernateforperformance.,hibernate,springboot,£38-£44,HoChiMinhCity,AxonActive,Mid-Level,ITInfrastructure,Full-Time,2020-10-09,38,44,2020-10,41.0,1805",1805
BackendDeveloper,Createresponsivefront-endinterfaceswithMongoDBformodernwebapps.,"aws,mongodb,react,sql",£36-£46,Hanoi,TMASolutions,Mid-Level,ITInfrastructure,Full-Time,2020-03-11,36,46,2020-03,41.0,1806,"BackendDeveloper,Createresponsivefront-endinterfaceswithMongoDBformodernwebapps.,aws,mongodb,react,sql,£36-£46,Hanoi,TMASolutions,Mid-Level,ITInfrastructure,Full-Time,2020-03-11,36,46,2020-03,41.0,1806",1806
BackendDeveloper,BuildfullstacksolutionsusingNode.jstoenhanceuserexperience.,"node.js,python,springboot",£64-£79,Hanoi,LazadaVietnam,Senior,WebDevelopment,Contract-Type,2020-11-17,64,79,2020-11,71.5,1807,"BackendDeveloper,BuildfullstacksolutionsusingNode.jstoenhanceuserexperience.,node.js,python,springboot,£64-£79,Hanoi,LazadaVietnam,Senior,WebDevelopment,Contract-Type,2020-11-17,64,79,2020-11,71.5,1807",1807
FullStackDeveloper,IntegrateAPIsandmicroservicesusingPostgreSQLforwebsystems.,"postgresql,springboot",£60-£67,Remote,Zalo,Senior,ArtificialIntelligence,Full-Time,2020-03-12,60,67,2020-03,63.5,1808,"FullStackDeveloper,IntegrateAPIsandmicroservicesusingPostgreSQLforwebsystems.,postgresql,springboot,£60-£67,Remote,Zalo,Senior,ArtificialIntelligence,Full-Time,2020-03-12,60,67,2020-03,63.5,1808",1808
DataScientist,DevelopandmaintainwebapplicationsusingMongoDBforclientprojects.,"aws,mongodb,node.js",£57-£68,HoChiMinhCity,Haravan,Senior,SoftwareDevelopment,Full-Time,2020-12-21,57,68,2020-12,62.5,1809,"DataScientist,DevelopandmaintainwebapplicationsusingMongoDBforclientprojects.,aws,mongodb,node.js,£57-£68,HoChiMinhCity,Haravan,Senior,SoftwareDevelopment,Full-Time,2020-12-21,57,68,2020-12,62.5,1809",1809
SoftwareEngineer,DesignscalablebackendsystemswithHibernatetosupportwebplatforms.,"hibernate,mongodb,react,springboot",£30-£35,HoChiMinhCity,Tiki,Entry-Level,SoftwareDevelopment,Full-Time,2020-08-23,30,35,2020-08,32.5,1810,"SoftwareEngineer,DesignscalablebackendsystemswithHibernatetosupportwebplatforms.,hibernate,mongodb,react,springboot,£30-£35,HoChiMinhCity,Tiki,Entry-Level,SoftwareDevelopment,Full-Time,2020-08-23,30,35,2020-08,32.5,1810",1810
CloudEngineer,DevelopandmaintainwebapplicationsusingSpringBootforclientprojects.,"java,node.js,springboot",£30-£38,Remote,AxonActive,Mid-Level,Cybersecurity,Part-Time,2020-07-18,30,38,2020-07,34.0,1811,"CloudEngineer,DevelopandmaintainwebapplicationsusingSpringBootforclientprojects.,java,node.js,springboot,£30-£38,Remote,AxonActive,Mid-Level,Cybersecurity,Part-Time,2020-07-18,30,38,2020-07,34.0,1811",1811
JavaDeveloper,DesignscalablebackendsystemswithNode.jstosupportwebplatforms.,"docker,git,java,node.js",£23-£32,HoChiMinhCity,NexlifyVietnam,Entry-Level,SoftwareDevelopment,Full-Time,2020-09-03,23,32,2020-09,27.5,1812,"JavaDeveloper,DesignscalablebackendsystemswithNode.jstosupportwebplatforms.,docker,git,java,node.js,£23-£32,HoChiMinhCity,NexlifyVietnam,Entry-Level,SoftwareDevelopment,Full-Time,2020-09-03,23,32,2020-09,27.5,1812",1812
